0,143.16
1,92.43
2,171.6
3,172.46
4,207.19
5,161.88
6,192.34
7,177.28
8,194.98
9,126.15
10,177.1
11,165.97
12,191.17
13,185.94
14,158.15
15,177.53
16,165.49
17,192.49
18,247.87
19,136.7
20,129.18
21,207.35
22,178.57
23,209.69
24,156.8
25,106.69
26,182.51
27,138.01
28,157.18
29,154.25
30,225.52
31,183.92
32,186.07
33,156.4
34,211.31
35,182.7
36,173.3
37,122.34
38,213.95
39,196.04
40,175.64
41,185.79
42,169.83
43,212.8
44,202.03
45,207.29
46,126.16
47,114.98
48,154.72
49,204.09
50,146.57
51,189.83
52,164.07
53,201.09
54,212.09
55,170.31
56,150.19
57,205.91
58,189.67
59,182.28
60,142.32
61,169.91
62,188.56
63,170.83
64,139.31
65,185.69
66,182.38
67,210.39
68,162.02
69,213.96
70,213.94
71,144.71
72,256.53
73,136.48
74,155.93
75,124.16
76,159.54
77,171.28
78,156.52
79,175.71
80,157.81
81,203.96
82,185.11
83,142.51
84,182.37
85,238.96
86,170.73
87,160.5
88,180.42
89,124.44
90,127.22
91,218.6
92,197.9
93,127.46
94,184.94
95,171.45
96,192.91
97,158.69
98,153.07
99,158.36
100,150.85
101,147.51
102,202.22
103,130.91
104,175.88
105,164.26
106,183.71
107,164.93
108,185.33
109,213.79
110,202.61
111,134.85
112,194.19
113,224.41
114,183.28
115,154.86
116,188.68
117,188.45
118,196.13
119,131.43
120,192.24
121,147.66
122,221.71
123,143.1
124,149.15
125,194.9
126,144.19
127,244.73
128,150.43
129,224.78
130,100.35
131,227.25
132,166.48
133,151.51
134,116.51
135,200.25
136,162.94
137,148.25
138,190.63
139,229.87
140,222.75
141,151.77
142,176.08
143,147.52
144,149.62
145,175.99
146,196.66
147,140.54
148,180.0
149,188.23
150,156.34
151,155.23
152,175.0
153,141.9
154,124.23
155,113.05
156,201.85
157,174.59
158,163.3
159,212.43
160,189.48
161,171.09
162,177.71
163,172.99
164,177.97
165,175.58
166,176.71
167,157.4
168,156.39
169,188.87
170,171.41
171,130.94
172,169.33
173,116.55
174,176.87
175,178.24
176,211.95
177,100.38
178,198.79
179,192.76
180,191.58
181,161.52
182,132.9
183,165.4
184,145.69
185,188.23
186,182.89
187,130.31
188,210.39
189,155.17
190,181.04
191,171.53
192,162.48
193,197.78
194,193.69
195,199.17
196,227.66
197,110.67
198,147.21
199,184.85
200,159.0
201,101.84
202,111.45
203,161.25
204,203.84
205,177.91
206,221.63
207,163.54
208,205.05
209,118.7
210,192.61
211,159.24
212,144.71
213,109.55
214,187.32
215,151.44
216,132.52
217,161.78
218,220.77
219,218.5
220,144.79
221,196.74
222,170.4
223,210.81
224,121.73
225,170.88
226,159.86
227,130.55
228,182.29
229,157.25
230,128.6
231,150.81
232,162.8
233,202.4
234,154.41
235,206.35
236,168.63
237,135.28
238,150.16
239,152.21
240,159.9
241,175.78
242,187.23
243,183.5
244,180.32
245,131.45
246,211.88
247,169.02
248,219.87
249,183.78
250,185.13
251,133.31
252,129.84
253,159.77
254,183.1
255,193.27
256,192.41
257,211.9
258,195.22
259,196.45
260,180.47
261,173.47
262,135.68
263,217.87
264,173.54
265,158.61
266,150.86
267,213.05
268,167.78
269,167.2
270,171.57
271,186.97
272,223.51
273,187.03
274,189.74
275,179.18
276,219.31
277,206.38
278,120.37
279,178.02
280,149.84
281,180.88
282,130.53
283,244.67
284,223.76
285,167.64
286,191.88
287,172.45
288,126.51
289,164.58
290,229.02
291,228.0
292,173.53
293,114.44
294,194.19
295,190.2
296,175.8
297,220.99
298,203.0
299,168.73
300,194.99
301,167.41
302,157.61
303,161.74
304,164.86
305,111.56
306,178.1
307,176.12
308,130.89
309,190.34
310,219.44
311,196.64
312,156.04
313,198.52
314,190.81
315,163.11
316,158.8
317,217.72
318,138.07
319,199.99
320,176.08
321,188.41
322,162.44
323,222.5
324,143.5
325,166.47
326,168.09
327,175.66
328,199.1
329,140.34
330,215.81
331,189.09
332,149.3
333,195.35
334,168.39
335,183.09
336,164.52
337,144.12
338,140.53
339,143.04
340,191.7
341,194.92
342,188.24
343,157.69
344,165.78
345,198.96
346,152.71
347,130.26
348,186.48
349,157.15
350,152.92
351,123.16
352,118.09
353,117.62
354,207.12
355,172.41
356,177.17
357,143.21
358,179.51
359,190.03
360,181.71
361,187.84
362,185.0
363,196.38
364,188.12
365,154.63
366,117.98
367,152.31
368,155.78
369,158.75
370,204.29
371,130.0
372,159.47
373,206.08
374,234.04
375,142.18
376,102.77
377,154.48
378,168.14
379,96.92
380,201.97
381,213.1
382,137.36
383,206.84
384,174.59
385,144.64
386,132.63
387,166.65
388,187.02
389,177.42
390,199.12
391,172.77
392,162.25
393,158.07
394,143.57
395,161.81
396,170.19
397,214.35
398,171.28
399,179.56
400,197.24
401,184.11
402,175.9
403,185.0
404,146.46
405,136.96
406,150.43
407,180.44
408,239.99
409,209.25
410,115.1
411,103.74
412,197.17
413,183.6
414,169.48
415,181.78
416,137.97
417,166.91
418,186.8
419,151.21
420,181.37
421,132.53
422,210.55
423,151.25
424,168.08
425,163.73
426,182.4
427,146.21
428,124.22
429,185.12
430,191.13
431,153.86
432,202.46
433,200.84
434,139.61
435,124.56
436,130.15
437,196.47
438,182.6
439,142.85
440,209.37
441,185.78
442,198.01
443,148.25
444,198.92
445,223.56
446,179.13
447,161.27
448,206.68
449,128.18
450,168.38
451,179.65
452,155.65
453,177.27
454,194.61
455,172.04
456,192.29
457,137.01
458,150.76
459,203.6
460,187.59
461,211.22
462,162.7
463,195.99
464,144.68
465,121.2
466,148.26
467,181.28
468,185.83
469,135.4
470,124.78
471,213.5
472,144.61
473,135.81
474,178.72
475,176.83
476,176.04
477,183.25
478,189.28
479,170.54
480,169.82
481,154.11
482,153.88
483,180.15
484,164.81
485,162.12
486,174.29
487,155.66
488,200.3
489,182.65
490,214.99
491,190.62
492,188.2
493,180.68
494,167.45
495,145.56
496,156.72
497,189.88
498,179.06
499,188.32
500,200.7
501,172.86
502,209.5
503,167.87
504,174.3
505,152.0
506,197.82
507,174.49
508,215.2
509,192.03
510,221.19
511,175.57
512,165.93
513,218.69
514,178.12
515,136.2
516,183.75
517,153.77
518,134.67
519,129.26
520,203.2
521,201.3
522,182.56
523,192.01
524,149.98
525,139.91
526,146.83
527,182.53
528,164.86
529,185.26
530,166.43
531,188.53
532,191.73
533,176.82
534,146.87
535,184.29
536,207.24
537,160.92
538,171.84
539,177.54
540,191.21
541,138.66
542,159.62
543,216.9
544,178.13
545,172.72
546,170.02
547,242.7
548,165.57
549,208.79
550,177.8
551,180.46
552,174.73
553,119.96
554,162.43
555,190.59
556,186.28
557,160.41
